2085	37.4	5.65	108.4	100	2092	365.3	35.01	61630	80.35	231	8.6892	82.12	-5.4006	8.708	83.434	-4.8544	2313	21.3	7.8	83	100	2294	369.2	34.17	82670	68.13	316.1	6.4071	66.952	-5.5159	6.3086	66.875	-4.8298	2610	32.6	4.5	102.1	100	2611	372.5	33.97	69150	70.74	293	9.3773	95.324	-5.2123	9.1377	94.992	-4.4429	2123	45.2	4.5	118.8	100	2142	371.1	34.25	67890	79.63	239.5	9.6124	87.412	-5.4899	9.5364	88.199	-4.7671	1989	11.8	7.55	64	100	1949	378.7	34.29	76850	77.02	292.9	6.1599	69.817	-6.2006	5.8442	68.959	-4.9609	2388	45.2	6.59	118.9	100	2407	382.3	34.17	62420	76.46	238.3	11.195	108.82	-5.1146	10.938	109.11	-4.2163	1832	42.9	3.79	123.4	100	1852	379.3	34.32	67890	78.41	246.8	8.8477	77.719	-6.5367	8.6109	79.136	-5.4183	1433	19.5	4.97	93	100	1416	380.2	33.95	71690	80.93	281.7	6.3192	61.675	-6.4195	6.1283	61.812	-5.4503	1857	29.5	4.67	104.8	100	1864	380.2	34.13	51550	89.79	197	7.984	74.949	-6.9021	7.6752	74.876	-5.5937	1644	29.9	3.68	112.3	99	1656	378.4	34.57	67540	73.65	260.5	7.6302	68.038	-6.5069	7.3133	67.486	-5.4649	213.1
2169	30	4.9	103	100	2169	365	34.29	46740	82.99	213.1	8.3808	81.953	-5.8949	7.9982	81.97	-4.8506	2085	37.4	5.65	108.4	100	2092	365.3	35.01	61630	80.35	231	8.6892	82.12	-5.4006	8.708	83.434	-4.8544	2313	21.3	7.8	83	100	2294	369.2	34.17	82670	68.13	316.1	6.4071	66.952	-5.5159	6.3086	66.875	-4.8298	2610	32.6	4.5	102.1	100	2611	372.5	33.97	69150	70.74	293	9.3773	95.324	-5.2123	9.1377	94.992	-4.4429	2123	45.2	4.5	118.8	100	2142	371.1	34.25	67890	79.63	239.5	9.6124	87.412	-5.4899	9.5364	88.199	-4.7671	1989	11.8	7.55	64	100	1949	378.7	34.29	76850	77.02	292.9	6.1599	69.817	-6.2006	5.8442	68.959	-4.9609	2388	45.2	6.59	118.9	100	2407	382.3	34.17	62420	76.46	238.3	11.195	108.82	-5.1146	10.938	109.11	-4.2163	1832	42.9	3.79	123.4	100	1852	379.3	34.32	67890	78.41	246.8	8.8477	77.719	-6.5367	8.6109	79.136	-5.4183	1433	19.5	4.97	93	100	1416	380.2	33.95	71690	80.93	281.7	6.3192	61.675	-6.4195	6.1283	61.812	-5.4503	1857	29.5	4.67	104.8	100	1864	380.2	34.13	51550	89.79	197	7.984	74.949	-6.9021	7.6752	74.876	-5.5937	288
1582	27.5	5.48	100.8	100	1587	361.9	33.9	74310	78.96	288	7.2486	66.319	-5.882	7.0572	65.91	-5.1748	2169	30	4.9	103	100	2169	365	34.29	46740	82.99	213.1	8.3808	81.953	-5.8949	7.9982	81.97	-4.8506	2085	37.4	5.65	108.4	100	2092	365.3	35.01	61630	80.35	231	8.6892	82.12	-5.4006	8.708	83.434	-4.8544	2313	21.3	7.8	83	100	2294	369.2	34.17	82670	68.13	316.1	6.4071	66.952	-5.5159	6.3086	66.875	-4.8298	2610	32.6	4.5	102.1	100	2611	372.5	33.97	69150	70.74	293	9.3773	95.324	-5.2123	9.1377	94.992	-4.4429	2123	45.2	4.5	118.8	100	2142	371.1	34.25	67890	79.63	239.5	9.6124	87.412	-5.4899	9.5364	88.199	-4.7671	1989	11.8	7.55	64	100	1949	378.7	34.29	76850	77.02	292.9	6.1599	69.817	-6.2006	5.8442	68.959	-4.9609	2388	45.2	6.59	118.9	100	2407	382.3	34.17	62420	76.46	238.3	11.195	108.82	-5.1146	10.938	109.11	-4.2163	1832	42.9	3.79	123.4	100	1852	379.3	34.32	67890	78.41	246.8	8.8477	77.719	-6.5367	8.6109	79.136	-5.4183	1433	19.5	4.97	93	100	1416	380.2	33.95	71690	80.93	281.7	6.3192	61.675	-6.4195	6.1283	61.812	-5.4503	224.8
1694	26.2	3.33	105.2	100	1698	361.1	35.5	57310	87.83	224.8	8.0353	76.767	-6.4962	7.6811	76.642	-5.3544	1582	27.5	5.48	100.8	100	1587	361.9	33.9	74310	78.96	288	7.2486	66.319	-5.882	7.0572	65.91	-5.1748	2169	30	4.9	103	100	2169	365	34.29	46740	82.99	213.1	8.3808	81.953	-5.8949	7.9982	81.97	-4.8506	2085	37.4	5.65	108.4	100	2092	365.3	35.01	61630	80.35	231	8.6892	82.12	-5.4006	8.708	83.434	-4.8544	2313	21.3	7.8	83	100	2294	369.2	34.17	82670	68.13	316.1	6.4071	66.952	-5.5159	6.3086	66.875	-4.8298	2610	32.6	4.5	102.1	100	2611	372.5	33.97	69150	70.74	293	9.3773	95.324	-5.2123	9.1377	94.992	-4.4429	2123	45.2	4.5	118.8	100	2142	371.1	34.25	67890	79.63	239.5	9.6124	87.412	-5.4899	9.5364	88.199	-4.7671	1989	11.8	7.55	64	100	1949	378.7	34.29	76850	77.02	292.9	6.1599	69.817	-6.2006	5.8442	68.959	-4.9609	2388	45.2	6.59	118.9	100	2407	382.3	34.17	62420	76.46	238.3	11.195	108.82	-5.1146	10.938	109.11	-4.2163	1832	42.9	3.79	123.4	100	1852	379.3	34.32	67890	78.41	246.8	8.8477	77.719	-6.5367	8.6109	79.136	-5.4183	199.6
1963	37.6	4.51	113.7	100	1974	362	34.75	50050	81.8	199.6	8.8565	83.546	-5.7613	8.6732	83.753	-5.0099	1694	26.2	3.33	105.2	100	1698	361.1	35.5	57310	87.83	224.8	8.0353	76.767	-6.4962	7.6811	76.642	-5.3544	1582	27.5	5.48	100.8	100	1587	361.9	33.9	74310	78.96	288	7.2486	66.319	-5.882	7.0572	65.91	-5.1748	2169	30	4.9	103	100	2169	365	34.29	46740	82.99	213.1	8.3808	81.953	-5.8949	7.9982	81.97	-4.8506	2085	37.4	5.65	108.4	100	2092	365.3	35.01	61630	80.35	231	8.6892	82.12	-5.4006	8.708	83.434	-4.8544	2313	21.3	7.8	83	100	2294	369.2	34.17	82670	68.13	316.1	6.4071	66.952	-5.5159	6.3086	66.875	-4.8298	2610	32.6	4.5	102.1	100	2611	372.5	33.97	69150	70.74	293	9.3773	95.324	-5.2123	9.1377	94.992	-4.4429	2123	45.2	4.5	118.8	100	2142	371.1	34.25	67890	79.63	239.5	9.6124	87.412	-5.4899	9.5364	88.199	-4.7671	1989	11.8	7.55	64	100	1949	378.7	34.29	76850	77.02	292.9	6.1599	69.817	-6.2006	5.8442	68.959	-4.9609	2388	45.2	6.59	118.9	100	2407	382.3	34.17	62420	76.46	238.3	11.195	108.82	-5.1146	10.938	109.11	-4.2163	234.3
2083	29.3	5.86	102.7	101	2083	363.6	33.91	63470	85.85	234.3	7.9332	78.185	-6.2564	7.8733	78.998	-5.3	1963	37.6	4.51	113.7	100	1974	362	34.75	50050	81.8	199.6	8.8565	83.546	-5.7613	8.6732	83.753	-5.0099	1694	26.2	3.33	105.2	100	1698	361.1	35.5	57310	87.83	224.8	8.0353	76.767	-6.4962	7.6811	76.642	-5.3544	1582	27.5	5.48	100.8	100	1587	361.9	33.9	74310	78.96	288	7.2486	66.319	-5.882	7.0572	65.91	-5.1748	2169	30	4.9	103	100	2169	365	34.29	46740	82.99	213.1	8.3808	81.953	-5.8949	7.9982	81.97	-4.8506	2085	37.4	5.65	108.4	100	2092	365.3	35.01	61630	80.35	231	8.6892	82.12	-5.4006	8.708	83.434	-4.8544	2313	21.3	7.8	83	100	2294	369.2	34.17	82670	68.13	316.1	6.4071	66.952	-5.5159	6.3086	66.875	-4.8298	2610	32.6	4.5	102.1	100	2611	372.5	33.97	69150	70.74	293	9.3773	95.324	-5.2123	9.1377	94.992	-4.4429	2123	45.2	4.5	118.8	100	2142	371.1	34.25	67890	79.63	239.5	9.6124	87.412	-5.4899	9.5364	88.199	-4.7671	1989	11.8	7.55	64	100	1949	378.7	34.29	76850	77.02	292.9	6.1599	69.817	-6.2006	5.8442	68.959	-4.9609	182.3
1752	42.7	4.88	118.5	100	1773	362.7	34.27	52530	82.15	182.3	7.7313	66.701	-5.9189	7.805	68.109	-5.3911	2083	29.3	5.86	102.7	101	2083	363.6	33.91	63470	85.85	234.3	7.9332	78.185	-6.2564	7.8733	78.998	-5.3	1963	37.6	4.51	113.7	100	1974	362	34.75	50050	81.8	199.6	8.8565	83.546	-5.7613	8.6732	83.753	-5.0099	1694	26.2	3.33	105.2	100	1698	361.1	35.5	57310	87.83	224.8	8.0353	76.767	-6.4962	7.6811	76.642	-5.3544	1582	27.5	5.48	100.8	100	1587	361.9	33.9	74310	78.96	288	7.2486	66.319	-5.882	7.0572	65.91	-5.1748	2169	30	4.9	103	100	2169	365	34.29	46740	82.99	213.1	8.3808	81.953	-5.8949	7.9982	81.97	-4.8506	2085	37.4	5.65	108.4	100	2092	365.3	35.01	61630	80.35	231	8.6892	82.12	-5.4006	8.708	83.434	-4.8544	2313	21.3	7.8	83	100	2294	369.2	34.17	82670	68.13	316.1	6.4071	66.952	-5.5159	6.3086	66.875	-4.8298	2610	32.6	4.5	102.1	100	2611	372.5	33.97	69150	70.74	293	9.3773	95.324	-5.2123	9.1377	94.992	-4.4429	2123	45.2	4.5	118.8	100	2142	371.1	34.25	67890	79.63	239.5	9.6124	87.412	-5.4899	9.5364	88.199	-4.7671	233.7
2265	40.6	5.64	113.9	100	2280	365.6	33.73	59900	77.25	233.7	10.012	98.079	-5.7439	9.784	98.482	-4.7583	1752	42.7	4.88	118.5	100	1773	362.7	34.27	52530	82.15	182.3	7.7313	66.701	-5.9189	7.805	68.109	-5.3911	2083	29.3	5.86	102.7	101	2083	363.6	33.91	63470	85.85	234.3	7.9332	78.185	-6.2564	7.8733	78.998	-5.3	1963	37.6	4.51	113.7	100	1974	362	34.75	50050	81.8	199.6	8.8565	83.546	-5.7613	8.6732	83.753	-5.0099	1694	26.2	3.33	105.2	100	1698	361.1	35.5	57310	87.83	224.8	8.0353	76.767	-6.4962	7.6811	76.642	-5.3544	1582	27.5	5.48	100.8	100	1587	361.9	33.9	74310	78.96	288	7.2486	66.319	-5.882	7.0572	65.91	-5.1748	2169	30	4.9	103	100	2169	365	34.29	46740	82.99	213.1	8.3808	81.953	-5.8949	7.9982	81.97	-4.8506	2085	37.4	5.65	108.4	100	2092	365.3	35.01	61630	80.35	231	8.6892	82.12	-5.4006	8.708	83.434	-4.8544	2313	21.3	7.8	83	100	2294	369.2	34.17	82670	68.13	316.1	6.4071	66.952	-5.5159	6.3086	66.875	-4.8298	2610	32.6	4.5	102.1	100	2611	372.5	33.97	69150	70.74	293	9.3773	95.324	-5.2123	9.1377	94.992	-4.4429	244.9
2387	30.1	6.93	99.8	100	2385	365.9	34.01	68020	80.8	244.9	7.6163	76.716	-5.2753	7.5754	76.709	-4.7455	2265	40.6	5.64	113.9	100	2280	365.6	33.73	59900	77.25	233.7	10.012	98.079	-5.7439	9.784	98.482	-4.7583	1752	42.7	4.88	118.5	100	1773	362.7	34.27	52530	82.15	182.3	7.7313	66.701	-5.9189	7.805	68.109	-5.3911	2083	29.3	5.86	102.7	101	2083	363.6	33.91	63470	85.85	234.3	7.9332	78.185	-6.2564	7.8733	78.998	-5.3	1963	37.6	4.51	113.7	100	1974	362	34.75	50050	81.8	199.6	8.8565	83.546	-5.7613	8.6732	83.753	-5.0099	1694	26.2	3.33	105.2	100	1698	361.1	35.5	57310	87.83	224.8	8.0353	76.767	-6.4962	7.6811	76.642	-5.3544	1582	27.5	5.48	100.8	100	1587	361.9	33.9	74310	78.96	288	7.2486	66.319	-5.882	7.0572	65.91	-5.1748	2169	30	4.9	103	100	2169	365	34.29	46740	82.99	213.1	8.3808	81.953	-5.8949	7.9982	81.97	-4.8506	2085	37.4	5.65	108.4	100	2092	365.3	35.01	61630	80.35	231	8.6892	82.12	-5.4006	8.708	83.434	-4.8544	2313	21.3	7.8	83	100	2294	369.2	34.17	82670	68.13	316.1	6.4071	66.952	-5.5159	6.3086	66.875	-4.8298	246.9
2433	35.4	5.77	104.4	100	2436	364.4	34.28	69390	80.39	246.9	8.45	81.712	-5.8237	8.4149	82.278	-5.0661	2387	30.1	6.93	99.8	100	2385	365.9	34.01	68020	80.8	244.9	7.6163	76.716	-5.2753	7.5754	76.709	-4.7455	2265	40.6	5.64	113.9	100	2280	365.6	33.73	59900	77.25	233.7	10.012	98.079	-5.7439	9.784	98.482	-4.7583	1752	42.7	4.88	118.5	100	1773	362.7	34.27	52530	82.15	182.3	7.7313	66.701	-5.9189	7.805	68.109	-5.3911	2083	29.3	5.86	102.7	101	2083	363.6	33.91	63470	85.85	234.3	7.9332	78.185	-6.2564	7.8733	78.998	-5.3	1963	37.6	4.51	113.7	100	1974	362	34.75	50050	81.8	199.6	8.8565	83.546	-5.7613	8.6732	83.753	-5.0099	1694	26.2	3.33	105.2	100	1698	361.1	35.5	57310	87.83	224.8	8.0353	76.767	-6.4962	7.6811	76.642	-5.3544	1582	27.5	5.48	100.8	100	1587	361.9	33.9	74310	78.96	288	7.2486	66.319	-5.882	7.0572	65.91	-5.1748	2169	30	4.9	103	100	2169	365	34.29	46740	82.99	213.1	8.3808	81.953	-5.8949	7.9982	81.97	-4.8506	2085	37.4	5.65	108.4	100	2092	365.3	35.01	61630	80.35	231	8.6892	82.12	-5.4006	8.708	83.434	-4.8544	201.3
2414	30.7	5.96	99.3	99	2412	364.2	34.48	57000	81.85	201.3	8.2507	81.928	-5.3128	8.121	82.3	-4.7136	2433	35.4	5.77	104.4	100	2436	364.4	34.28	69390	80.39	246.9	8.45	81.712	-5.8237	8.4149	82.278	-5.0661	2387	30.1	6.93	99.8	100	2385	365.9	34.01	68020	80.8	244.9	7.6163	76.716	-5.2753	7.5754	76.709	-4.7455	2265	40.6	5.64	113.9	100	2280	365.6	33.73	59900	77.25	233.7	10.012	98.079	-5.7439	9.784	98.482	-4.7583	1752	42.7	4.88	118.5	100	1773	362.7	34.27	52530	82.15	182.3	7.7313	66.701	-5.9189	7.805	68.109	-5.3911	2083	29.3	5.86	102.7	101	2083	363.6	33.91	63470	85.85	234.3	7.9332	78.185	-6.2564	7.8733	78.998	-5.3	1963	37.6	4.51	113.7	100	1974	362	34.75	50050	81.8	199.6	8.8565	83.546	-5.7613	8.6732	83.753	-5.0099	1694	26.2	3.33	105.2	100	1698	361.1	35.5	57310	87.83	224.8	8.0353	76.767	-6.4962	7.6811	76.642	-5.3544	1582	27.5	5.48	100.8	100	1587	361.9	33.9	74310	78.96	288	7.2486	66.319	-5.882	7.0572	65.91	-5.1748	2169	30	4.9	103	100	2169	365	34.29	46740	82.99	213.1	8.3808	81.953	-5.8949	7.9982	81.97	-4.8506	276.2
1935	12.7	5.96	68	100	1892	362.2	34.06	74370	77.72	276.2	6.1449	72.258	-5.7493	6.1809	72.031	-5.0671	2414	30.7	5.96	99.3	99	2412	364.2	34.48	57000	81.85	201.3	8.2507	81.928	-5.3128	8.121	82.3	-4.7136	2433	35.4	5.77	104.4	100	2436	364.4	34.28	69390	80.39	246.9	8.45	81.712	-5.8237	8.4149	82.278	-5.0661	2387	30.1	6.93	99.8	100	2385	365.9	34.01	68020	80.8	244.9	7.6163	76.716	-5.2753	7.5754	76.709	-4.7455	2265	40.6	5.64	113.9	100	2280	365.6	33.73	59900	77.25	233.7	10.012	98.079	-5.7439	9.784	98.482	-4.7583	1752	42.7	4.88	118.5	100	1773	362.7	34.27	52530	82.15	182.3	7.7313	66.701	-5.9189	7.805	68.109	-5.3911	2083	29.3	5.86	102.7	101	2083	363.6	33.91	63470	85.85	234.3	7.9332	78.185	-6.2564	7.8733	78.998	-5.3	1963	37.6	4.51	113.7	100	1974	362	34.75	50050	81.8	199.6	8.8565	83.546	-5.7613	8.6732	83.753	-5.0099	1694	26.2	3.33	105.2	100	1698	361.1	35.5	57310	87.83	224.8	8.0353	76.767	-6.4962	7.6811	76.642	-5.3544	1582	27.5	5.48	100.8	100	1587	361.9	33.9	74310	78.96	288	7.2486	66.319	-5.882	7.0572	65.91	-5.1748	229.2
1802	43.8	5.18	122.9	100	1827	356.7	34.57	65060	79.27	229.2	9.1931	77.429	-6.2357	8.5886	76.663	-5.1258	1935	12.7	5.96	68	100	1892	362.2	34.06	74370	77.72	276.2	6.1449	72.258	-5.7493	6.1809	72.031	-5.0671	2414	30.7	5.96	99.3	99	2412	364.2	34.48	57000	81.85	201.3	8.2507	81.928	-5.3128	8.121	82.3	-4.7136	2433	35.4	5.77	104.4	100	2436	364.4	34.28	69390	80.39	246.9	8.45	81.712	-5.8237	8.4149	82.278	-5.0661	2387	30.1	6.93	99.8	100	2385	365.9	34.01	68020	80.8	244.9	7.6163	76.716	-5.2753	7.5754	76.709	-4.7455	2265	40.6	5.64	113.9	100	2280	365.6	33.73	59900	77.25	233.7	10.012	98.079	-5.7439	9.784	98.482	-4.7583	1752	42.7	4.88	118.5	100	1773	362.7	34.27	52530	82.15	182.3	7.7313	66.701	-5.9189	7.805	68.109	-5.3911	2083	29.3	5.86	102.7	101	2083	363.6	33.91	63470	85.85	234.3	7.9332	78.185	-6.2564	7.8733	78.998	-5.3	1963	37.6	4.51	113.7	100	1974	362	34.75	50050	81.8	199.6	8.8565	83.546	-5.7613	8.6732	83.753	-5.0099	1694	26.2	3.33	105.2	100	1698	361.1	35.5	57310	87.83	224.8	8.0353	76.767	-6.4962	7.6811	76.642	-5.3544	224.7
1622	20.7	3.59	88.8	99	1606	359.6	35.11	58570	78.9	224.7	6.6179	65.583	-6.456	6.368	65.346	-5.4928	1802	43.8	5.18	122.9	100	1827	356.7	34.57	65060	79.27	229.2	9.1931	77.429	-6.2357	8.5886	76.663	-5.1258	1935	12.7	5.96	68	100	1892	362.2	34.06	74370	77.72	276.2	6.1449	72.258	-5.7493	6.1809	72.031	-5.0671	2414	30.7	5.96	99.3	99	2412	364.2	34.48	57000	81.85	201.3	8.2507	81.928	-5.3128	8.121	82.3	-4.7136	2433	35.4	5.77	104.4	100	2436	364.4	34.28	69390	80.39	246.9	8.45	81.712	-5.8237	8.4149	82.278	-5.0661	2387	30.1	6.93	99.8	100	2385	365.9	34.01	68020	80.8	244.9	7.6163	76.716	-5.2753	7.5754	76.709	-4.7455	2265	40.6	5.64	113.9	100	2280	365.6	33.73	59900	77.25	233.7	10.012	98.079	-5.7439	9.784	98.482	-4.7583	1752	42.7	4.88	118.5	100	1773	362.7	34.27	52530	82.15	182.3	7.7313	66.701	-5.9189	7.805	68.109	-5.3911	2083	29.3	5.86	102.7	101	2083	363.6	33.91	63470	85.85	234.3	7.9332	78.185	-6.2564	7.8733	78.998	-5.3	1963	37.6	4.51	113.7	100	1974	362	34.75	50050	81.8	199.6	8.8565	83.546	-5.7613	8.6732	83.753	-5.0099	225.6
1776	37.4	3.88	117.4	100	1793	359.9	34.69	60960	86.64	225.6	8.3789	74.56	-6.5529	8.053	75.436	-5.5127	1622	20.7	3.59	88.8	99	1606	359.6	35.11	58570	78.9	224.7	6.6179	65.583	-6.456	6.368	65.346	-5.4928	1802	43.8	5.18	122.9	100	1827	356.7	34.57	65060	79.27	229.2	9.1931	77.429	-6.2357	8.5886	76.663	-5.1258	1935	12.7	5.96	68	100	1892	362.2	34.06	74370	77.72	276.2	6.1449	72.258	-5.7493	6.1809	72.031	-5.0671	2414	30.7	5.96	99.3	99	2412	364.2	34.48	57000	81.85	201.3	8.2507	81.928	-5.3128	8.121	82.3	-4.7136	2433	35.4	5.77	104.4	100	2436	364.4	34.28	69390	80.39	246.9	8.45	81.712	-5.8237	8.4149	82.278	-5.0661	2387	30.1	6.93	99.8	100	2385	365.9	34.01	68020	80.8	244.9	7.6163	76.716	-5.2753	7.5754	76.709	-4.7455	2265	40.6	5.64	113.9	100	2280	365.6	33.73	59900	77.25	233.7	10.012	98.079	-5.7439	9.784	98.482	-4.7583	1752	42.7	4.88	118.5	100	1773	362.7	34.27	52530	82.15	182.3	7.7313	66.701	-5.9189	7.805	68.109	-5.3911	2083	29.3	5.86	102.7	101	2083	363.6	33.91	63470	85.85	234.3	7.9332	78.185	-6.2564	7.8733	78.998	-5.3	208.5
2202	41.6	4.72	113.4	100	2216	363.6	34.65	56090	78.5	208.5	9.73	92.811	-5.6773	9.6066	93.865	-4.9359	1776	37.4	3.88	117.4	100	1793	359.9	34.69	60960	86.64	225.6	8.3789	74.56	-6.5529	8.053	75.436	-5.5127	1622	20.7	3.59	88.8	99	1606	359.6	35.11	58570	78.9	224.7	6.6179	65.583	-6.456	6.368	65.346	-5.4928	1802	43.8	5.18	122.9	100	1827	356.7	34.57	65060	79.27	229.2	9.1931	77.429	-6.2357	8.5886	76.663	-5.1258	1935	12.7	5.96	68	100	1892	362.2	34.06	74370	77.72	276.2	6.1449	72.258	-5.7493	6.1809	72.031	-5.0671	2414	30.7	5.96	99.3	99	2412	364.2	34.48	57000	81.85	201.3	8.2507	81.928	-5.3128	8.121	82.3	-4.7136	2433	35.4	5.77	104.4	100	2436	364.4	34.28	69390	80.39	246.9	8.45	81.712	-5.8237	8.4149	82.278	-5.0661	2387	30.1	6.93	99.8	100	2385	365.9	34.01	68020	80.8	244.9	7.6163	76.716	-5.2753	7.5754	76.709	-4.7455	2265	40.6	5.64	113.9	100	2280	365.6	33.73	59900	77.25	233.7	10.012	98.079	-5.7439	9.784	98.482	-4.7583	1752	42.7	4.88	118.5	100	1773	362.7	34.27	52530	82.15	182.3	7.7313	66.701	-5.9189	7.805	68.109	-5.3911	155.8
1825	14.3	6.6	76.3	100	1791	363.5	33.95	40350	81.74	155.8	6.7611	71.578	-6.4871	6.3458	71.28	-5.2897	2202	41.6	4.72	113.4	100	2216	363.6	34.65	56090	78.5	208.5	9.73	92.811	-5.6773	9.6066	93.865	-4.9359	1776	37.4	3.88	117.4	100	1793	359.9	34.69	60960	86.64	225.6	8.3789	74.56	-6.5529	8.053	75.436	-5.5127	1622	20.7	3.59	88.8	99	1606	359.6	35.11	58570	78.9	224.7	6.6179	65.583	-6.456	6.368	65.346	-5.4928	1802	43.8	5.18	122.9	100	1827	356.7	34.57	65060	79.27	229.2	9.1931	77.429	-6.2357	8.5886	76.663	-5.1258	1935	12.7	5.96	68	100	1892	362.2	34.06	74370	77.72	276.2	6.1449	72.258	-5.7493	6.1809	72.031	-5.0671	2414	30.7	5.96	99.3	99	2412	364.2	34.48	57000	81.85	201.3	8.2507	81.928	-5.3128	8.121	82.3	-4.7136	2433	35.4	5.77	104.4	100	2436	364.4	34.28	69390	80.39	246.9	8.45	81.712	-5.8237	8.4149	82.278	-5.0661	2387	30.1	6.93	99.8	100	2385	365.9	34.01	68020	80.8	244.9	7.6163	76.716	-5.2753	7.5754	76.709	-4.7455	2265	40.6	5.64	113.9	100	2280	365.6	33.73	59900	77.25	233.7	10.012	98.079	-5.7439	9.784	98.482	-4.7583	286.1
1666	26.8	2.81	105	100	1672	357.5	33.76	73710	82.77	286.1	7.9453	74.98	-6.0476	7.694	74.782	-5.215	1825	14.3	6.6	76.3	100	1791	363.5	33.95	40350	81.74	155.8	6.7611	71.578	-6.4871	6.3458	71.28	-5.2897	2202	41.6	4.72	113.4	100	2216	363.6	34.65	56090	78.5	208.5	9.73	92.811	-5.6773	9.6066	93.865	-4.9359	1776	37.4	3.88	117.4	100	1793	359.9	34.69	60960	86.64	225.6	8.3789	74.56	-6.5529	8.053	75.436	-5.5127	1622	20.7	3.59	88.8	99	1606	359.6	35.11	58570	78.9	224.7	6.6179	65.583	-6.456	6.368	65.346	-5.4928	1802	43.8	5.18	122.9	100	1827	356.7	34.57	65060	79.27	229.2	9.1931	77.429	-6.2357	8.5886	76.663	-5.1258	1935	12.7	5.96	68	100	1892	362.2	34.06	74370	77.72	276.2	6.1449	72.258	-5.7493	6.1809	72.031	-5.0671	2414	30.7	5.96	99.3	99	2412	364.2	34.48	57000	81.85	201.3	8.2507	81.928	-5.3128	8.121	82.3	-4.7136	2433	35.4	5.77	104.4	100	2436	364.4	34.28	69390	80.39	246.9	8.45	81.712	-5.8237	8.4149	82.278	-5.0661	2387	30.1	6.93	99.8	100	2385	365.9	34.01	68020	80.8	244.9	7.6163	76.716	-5.2753	7.5754	76.709	-4.7455	240.8
1389	44.3	4.2	127.2	99	1413	356.9	34.1	62630	75.16	240.8	7.6073	74.112	-7.1967	7.5032	78.815	-5.9913	1666	26.8	2.81	105	100	1672	357.5	33.76	73710	82.77	286.1	7.9453	74.98	-6.0476	7.694	74.782	-5.215	1825	14.3	6.6	76.3	100	1791	363.5	33.95	40350	81.74	155.8	6.7611	71.578	-6.4871	6.3458	71.28	-5.2897	2202	41.6	4.72	113.4	100	2216	363.6	34.65	56090	78.5	208.5	9.73	92.811	-5.6773	9.6066	93.865	-4.9359	1776	37.4	3.88	117.4	100	1793	359.9	34.69	60960	86.64	225.6	8.3789	74.56	-6.5529	8.053	75.436	-5.5127	1622	20.7	3.59	88.8	99	1606	359.6	35.11	58570	78.9	224.7	6.6179	65.583	-6.456	6.368	65.346	-5.4928	1802	43.8	5.18	122.9	100	1827	356.7	34.57	65060	79.27	229.2	9.1931	77.429	-6.2357	8.5886	76.663	-5.1258	1935	12.7	5.96	68	100	1892	362.2	34.06	74370	77.72	276.2	6.1449	72.258	-5.7493	6.1809	72.031	-5.0671	2414	30.7	5.96	99.3	99	2412	364.2	34.48	57000	81.85	201.3	8.2507	81.928	-5.3128	8.121	82.3	-4.7136	2433	35.4	5.77	104.4	100	2436	364.4	34.28	69390	80.39	246.9	8.45	81.712	-5.8237	8.4149	82.278	-5.0661	273.7
1938	26.6	5.16	102.8	100	1938	361.8	34.19	76270	75.96	273.7	7.5109	71.938	-6.4269	7.2191	71.271	-5.6265	1389	44.3	4.2	127.2	99	1413	356.9	34.1	62630	75.16	240.8	7.6073	74.112	-7.1967	7.5032	78.815	-5.9913	1666	26.8	2.81	105	100	1672	357.5	33.76	73710	82.77	286.1	7.9453	74.98	-6.0476	7.694	74.782	-5.215	1825	14.3	6.6	76.3	100	1791	363.5	33.95	40350	81.74	155.8	6.7611	71.578	-6.4871	6.3458	71.28	-5.2897	2202	41.6	4.72	113.4	100	2216	363.6	34.65	56090	78.5	208.5	9.73	92.811	-5.6773	9.6066	93.865	-4.9359	1776	37.4	3.88	117.4	100	1793	359.9	34.69	60960	86.64	225.6	8.3789	74.56	-6.5529	8.053	75.436	-5.5127	1622	20.7	3.59	88.8	99	1606	359.6	35.11	58570	78.9	224.7	6.6179	65.583	-6.456	6.368	65.346	-5.4928	1802	43.8	5.18	122.9	100	1827	356.7	34.57	65060	79.27	229.2	9.1931	77.429	-6.2357	8.5886	76.663	-5.1258	1935	12.7	5.96	68	100	1892	362.2	34.06	74370	77.72	276.2	6.1449	72.258	-5.7493	6.1809	72.031	-5.0671	2414	30.7	5.96	99.3	99	2412	364.2	34.48	57000	81.85	201.3	8.2507	81.928	-5.3128	8.121	82.3	-4.7136	232.3
